product_id,composition,detail,fabric,fit,print,style
87ac7444-ae50-40e7-890b-0ac52ae9b63c,viscose,0,jersey,loose,horizontal_stripes,classic
87acffc5-67d8-42a7-8b62-07ebf00d9886,viscose,plaston_pocket,jersey,straight,smooth,boho
87b0d6fd-9be4-4b78-96c7-867dccc36c5e,polyester,lateral_pocket,waterproof,straight,smooth,casual
87b245b1-c561-4c29-b894-09d4e1004788,modal,0,cotton_tshirt,straight,smooth,classic
87b44821-d188-4764-bc19-3f47c7ca2923,viscose,lateral_pocket,mixed,straight,vertical_stripes,classic
87ccea47-fbff-4cb2-ab8b-2d2cedda1dc2,viscose,black_pleat,batiste,straight,bodoque,classic
87eff96b-474f-4402-b248-784783782885,cotton,ruffles,popeline,straight,printed,boho
881a1c62-f59b-4cdd-a48e-76e871b4d3cd,leather,interior_pocket,leather,0,smooth,boho
882194c9-4f8a-46fa-a3b2-cf561e142862,cotton,0,thread,loose,retro,boho
8835f596-3351-4947-ad73-1fd3052dba68,cotton,plaston_pocket,denim,tight,smooth,casual
8850addf-cc6d-4098-8490-f4856156091b,viscose,pointelle,jersey,straight,smooth,classic
88792336-16a5-4fa0-b9d5-0796e1fd5335,viscose,button,artificial,straight,smooth,classic
8884902d-3759-4eb4-9b07-64374f065e7c,viscose,fake_pocket,batiste,straight,ethnic,boho
88866904-7383-4a3f-b357-0687c615cada,viscose,0,knit,tight,smooth,night
888b74ce-ae65-4974-8f0c-099324ad9aab,polyester,ruffles,cheesecloth,straight,ethnic,boho
8895bdca-1b33-42a8-933f-4ea0378b29d4,cotton,pocket,twill,tight,smooth,classic
88d4e854-ef29-473f-a264-f2d3f0a7dacb,rayon,waist_band,popeline,straight,miniprint,boho
88da9580-50f2-4e39-b200-d43b32527eeb,cotton,button,thread,straight,floral,boho
88e2d887-9ffe-48fe-81f7-96650fff8cca,polyester,plaston_pocket,crepe,straight,retro,classic
88fb3d34-9713-43bc-9dcc-3bc765a748f2,polyester,belt_loop,crepe,loose,smooth,boho
89004359-b5bb-45ee-a00e-c29fabec13bf,polyester,pucker,crepe,straight,printed,boho
891ee790-ea79-4d07-83ca-ddae94fc4fe4,polyester,lateral_pocket,mixed,tight,smooth,classic
893f677a-69a5-495e-9fc6-d9cb040a86cf,polyester,0,cotton_tshirt,tight,smooth,casual
8981cab8-5916-4a58-b49a-5d46c71fcbc9,cotton,writing,cotton_batting,straight,smooth,casual
8993897e-12bc-4dde-b7d4-c1348dd2817d,polyester,lateral_pocket,artificial,loose,tropical,street
89a538a5-7e4a-4b49-a99e-cd8288b242f2,cotton,0,jersey,oversize,0,boho
89d8fcd6-52ab-498f-abfd-a6d54a297e4c,polyester,insertion,artificial,straight,smooth,minimal
8a0b88b6-0d6d-4413-88cf-a90024bdbcb1,cotton,beads,canvas,0,sheets,boho
8a2f42f1-b029-4eb1-9813-a7f937661d12,viscose,0,cotton_tshirt,tight,horizontal_stripes,classic
8a39be8b-1a0f-4814-bec4-46aa13268bbf,viscose,plaston_pocket,mixed,tight,smooth,casual
8a623676-7125-4244-be64-925b8858f2a9,viscose,pleats,thread,loose,smooth,boho
8a65fdfc-56bf-4d4f-8a7d-b7c5929db5c5,cotton,pocket,denim,tight,smooth,street
8a7b4bf2-dc4c-4698-a7f4-69a77b612bf1,viscose,0,mixed,0,smooth,casual
8ab787f1-0790-4bdd-9eec-8dfdaf42c255,viscose,lateral_pocket,synthetic,tight,miniprint,classic
8ada8f53-2c15-4dd6-8ebf-2e6e63e7683a,lycra,lace_edging,jersey,straight,horizontal_stripes,boho
8aea4880-c9c0-49f7-a068-1747171f2dc6,viscose,lateral_opening,cotton_tshirt,loose,miniprint,boho
8b27331e-5e24-47f5-8989-3d5b1859c1ad,polyester,pocket_flap,glen_plaid,straight,prince_of_wales,classic
8b2abe8a-1737-4f5b-9c49-3870d48f7d7d,rayon,ties,batiste,straight,floral,boho
8b30be61-1658-4c01-8607-3493c3da358b,viscose,backstitch,faux_leather,tight,smooth,street
8b361e4f-f5e4-41da-9ff8-728d5b166fc8,raffia,braided,natural,0,smooth,boho
8b47d2b6-7bba-4183-a37a-f281495b9740,cotton,pucker,thread,straight,sheets,boho
8b622608-1c00-4651-8e7e-19e82d8895f2,polyamide,0,jersey,loose,smooth,boho
8b6586c7-ffb3-47ae-b6df-6a2e13ce2479,polyester,ruffles,crepe,straight,floral,classic
8b81a80c-a5bb-4b2c-bb55-448465632d66,cotton,insertion,cotton_tshirt,tight,smooth,street
8bcda932-aa96-42d0-ba08-5958bef6aec7,cotton,beads,natural,0,ethnic,boho
8bce27b8-232e-4fd9-a8f3-38c1b239d0dc,polyester,lateral_pocket,twill,straight,smooth,casual
8c26fa78-3fec-4470-beab-5030d12c254e,polyester,lateral_pocket,crepe,straight,floral,classic
8c38f4f4-241e-4ff7-834e-d5b7c03d400c,viscose,button,mixed,loose,smooth,boho
8c48bf86-18c6-45bb-9a53-3d4ae823d0d2,polyester,lateral_opening,crepe,straight,polka_dot,classic
8c4c9aa1-6040-4a1e-a1e2-1160361eda75,cotton,honeycomb,popeline,straight,smooth,boho
8c54d242-764e-4efc-a2cc-d8c1d8deb216,cotton,writing,cotton_tshirt,straight,smooth,casual
8c6ec300-29ba-491e-8648-879e28eb35bd,polyester,waist_band,leather,tight,smooth,classic
8c7022be-0867-4beb-8fa9-c1c7afb3292b,cotton,trimming,cotton_tshirt,straight,polka_dot,boho
8cbed41b-7e50-4ab7-be33-fb3d6d4730ab,viscose,lateral_pocket,cotton_batting,tight,herringbone,classic
8cd6831d-e90c-45ec-becb-03eb586eae69,polyester,button,artificial,straight,retro,classic
8ce3584a-12c9-4b94-bc8f-551070f835a7,polyester,pleats,crepe,loose,smooth,classic
8cff4932-c6fc-46d6-8d08-075acfcdf8f6,polyester,lateral_pocket,synthetic,straight,smooth,classic
8d322b3a-308c-4703-a943-710ea3a3df08,cotton,five_pockets,denim,tight,smooth,casual
8d3dc7a2-3e79-48e9-a8b8-e172abd5b6d3,acrylic,pocket,jersey,straight,smooth,boho
8d9240b7-9add-45ff-a792-442e844dc8fa,viscose,lateral_pocket,twill,straight,smooth,classic
8d9bab9a-b132-40f4-b930-732e2c51840a,cotton,pointelle,popeline,straight,smooth,boho
8da9d2d5-7531-4849-8623-d177b7c12261,cotton,0,thread,0,sheets,street
8dcf18c2-d259-4819-afb8-d17aa05aad55,cotton,0,thread,0,checked,casual
8dd367b5-5d10-43aa-b108-9a32ebcccc69,polyester,pocket,0,loose,other,minimal
8dd4cfa9-64d4-4e79-bb72-89297f52e11d,polyester,fake_pocket,knit,tight,floral,boho
8df49f91-73fb-4a75-adda-65339e0fe6b6,polyester,0,synthetic,straight,animal_print,boho
8dfa8f1e-21a9-472b-9f4b-faf281c69804,polyester,belt_loop,synthetic,straight,herringbone,classic
8dfd19b1-d67b-4124-9044-e358ed4bf870,rayon,0,popeline,straight,miniprint,boho
8e1fb94d-f428-4ca1-9e07-98e41ffad535,polyester,buttonhole_pocket,cotton_batting,tight,animal_print,street
8e331053-a708-4b00-87c7-123165dcc6ba,tencel,lateral_pocket,twill,straight,smooth,casual
8e537d46-c767-41ce-9faf-6d31cbc3b33b,cotton,lateral_pocket,denim,straight,smooth,street
8e65345b-5a96-470c-beaf-27deb7941e4f,acrylic,0,jersey,loose,two_tone,boho
8e76dfa5-b2dc-4c78-b695-df5f4448b747,polyester,pucker,crepe,straight,floral,classic
8e94941c-38d5-4e87-b686-5fd334a2e7af,polyester,lateral_pocket,twill,straight,smooth,casual
8e9f677e-599a-4f00-b181-8989a2de91bd,rayon,pocket,cotton_batting,tight,smooth,classic
8ea02efd-3f0d-46da-9272-ae4eaa6048f8,viscose,0,popeline,straight,floral,classic
8ee7103f-a481-4bdf-86f3-05ce2f81dc1b,viscose,0,jersey,tight,smooth,classic
8f0c6283-3f6c-4a85-b649-1595ada42376,polyester,lateral_pocket,crepe,loose,floral,boho
8f6493a1-33fa-4b08-bc12-4900d1113a5b,polyester,placket_pocket,tech_fabric,straight,smooth,casual
8f6bd7d1-88d8-45c8-9d67-24c21d452411,cotton,five_pockets,denim,tight,smooth,casual
8f6d36f2-6471-44d4-806c-515f698a1b95,viscose,0,popeline,oversize,smooth,boho
8f7d088d-7c48-40af-9328-53c32df9ea92,cotton,embroidery,cotton_tshirt,straight,floral,boho
8f82d5b2-7df8-4595-be5c-f4bf4dd9a6fc,polyester,pucker,crepe,straight,geometric,classic
8f95b505-da5a-4549-adb7-24b728845c70,cotton,stiching,twill,tight,smooth,street
8fefdef2-aaef-4e51-a5de-b9d6a065f476,polyamide,0,jersey,straight,horizontal_stripes,casual
9040e985-dedc-4148-b4d9-9dbd781f7f62,viscose,trimming,organic,loose,floral,boho
905cfc44-3c43-46ea-8a37-388165bd532e,polyester,0,cotton_tshirt,loose,gradient,boho
9082de35-a585-411a-b782-a0fd346322f7,viscose,0,mixed,0,checked,boho
908463c1-4137-4237-8cc4-1ad1c2717bc3,viscose,zippered_pocket,faux_leather,tight,smooth,street
908d6294-3b3b-4e3b-a131-006f50779107,viscose,0,artificial,loose,geometric,classic
90ad2c50-2b87-4369-bc06-54b524f7bab1,cotton,interior_pocket,canvas,0,floral,boho
90d73dc9-8268-48fb-9637-d2ad962d76da,polyester,lateral_pocket,suede_leather,straight,smooth,street
90d9a60d-8bb5-458c-a19e-c86546da0913,viscose,button,jersey,tight,smooth,classic
90e0271e-10f4-489f-8c23-df6b2a3e34f3,cotton,plaston_pocket,denim,straight,smooth,casual
90f89c17-598b-4493-97e5-eb708c95fc98,polyester,0,faux_leather,straight,smooth,street
91217fe3-cc0a-49e6-b629-7c8f0aadbfb1,viscose,trimming,cotton_tshirt,loose,smooth,boho
913f2214-f6a5-41e7-977a-6b003311be56,polyester,ties,crepe,loose,geometric,minimal
9140f911-2997-429b-8465-e4bdfaf23884,cotton,five_pockets,denim,straight,smooth,boho
9148ce66-542b-4b02-9d2c-39a223ab0571,polyester,ruffles,synthetic,straight,smooth,boho
914a3c1c-78ae-4e3d-a456-a714d95d4999,modal,plaston_pocket,batiste,straight,sheets,boho
914c83d1-df2e-4d1b-a76e-d07574c1d668,viscose,0,popeline,straight,tropical,boho
917ed9eb-8d1f-4dce-b2aa-33dd5bf33029,polyester,0,crepe,straight,smooth,classic
918217d1-c28e-451e-9299-855552ff0efb,polyester,honeycomb,chiffon,straight,floral,boho
9193094d-79ca-438b-aeb7-450aebd4cc0b,rayon,0,popeline,loose,sheets,boho
91a198cd-4722-4896-ac28-994428ed00d7,polyester,pocket,jersey,straight,smooth,boho
91b7dbf9-96bd-4ef0-b289-5dc4109d39c8,acrylic,0,other,0,checked,boho
920eb514-d33c-4e43-90dd-00f28b05b443,viscose,0,popeline,oversize,smooth,boho
92203bd8-74da-410c-a6cd-94b98913ef32,viscose,0,jersey,straight,smooth,classic
9229ca00-3b89-43aa-8d5b-cba947b50390,polyester,writing,cotton_batting,straight,smooth,casual
9233067b-69cc-4d1b-9277-fd8fb66a9766,polyester,0,chiffon,straight,smooth,classic
923c3713-5cab-4bd3-86aa-2a1ebc97309b,cotton,five_pockets,twill,tight,smooth,boho
923dba31-ec3e-4289-b79b-6ea96491aada,polyester,lateral_pocket,twill,straight,smooth,classic
924fbfc8-07fe-4424-adf8-e89a730f857d,polyester,ruffles,cotton_batting,straight,animal_print,street
925b8852-f28b-4be6-86dd-23c6db3adcd4,cotton,five_pockets,denim,tight,smooth,classic
925e88dd-f536-4663-b1ab-2f7a0dbeb64a,viscose,0,batiste,straight,tie_dye,boho
9283ab79-a1d4-4a72-aaab-26bddc30d8c0,viscose,0,cotton_tshirt,loose,horizontal_stripes,casual
92853f63-855f-4840-812a-dcb3bf6326d8,viscose,lateral_pocket,jute,straight,vertical_stripes,boho
928bb15e-bf36-408a-948a-a7f70a303b0b,cotton,five_pockets,denim,straight,smooth,casual
928eb279-c4b5-495b-b164-c0217288fc43,cotton,0,cotton_batting,straight,horizontal_stripes,street
9294c8a6-3384-4ecb-98a5-a7a0ab99631d,viscose,0,batiste,straight,smooth,boho
929b9fd5-675a-42eb-9d1b-254384422581,polyester,plaston_pocket,cotton_batting,straight,smooth,classic
92ace421-bca5-46b7-a5fb-02d8d84730dd,viscose,0,batiste,straight,printed,boho
92c22ffe-37af-4897-b715-8672f9304a9c,polyester,0,popeline,0,miniprint,street
92cf454b-a209-4bd2-b413-5a50dd72444d,cotton,0,cotton_tshirt,straight,sheets,casual
92e25150-dde9-4054-ba21-61a34e726352,polyester,0,crepe,loose,miniprint,classic
92f96835-501e-4fd9-9cf6-57f9c782dda1,linen,0,popeline,straight,vertical_stripes,boho
92fc6853-50ab-4bda-ab2e-5a60d1e00a43,viscose,cordoned_off,jersey,loose,smooth,minimal
930291ab-1f53-4dfa-8313-e79c28151196,lyocell,plaston_pocket,twill,straight,smooth,casual
930cfe0a-3d0f-4bb3-8a39-372b5cab29da,cotton,fake_pocket,denim,tight,army,street
930eb14b-bd4e-411e-a679-9ea7e1598ac9,viscose,0,cotton_tshirt,straight,smooth,casual
9330e0d0-aa81-4214-a259-b2177aef506a,cotton,placket_pocket,denim,straight,smooth,casual
93516d4c-6888-454f-b184-c2c7944d9d2e,polyester,ties,cheesecloth,straight,floral,classic
9351f695-16f9-42f5-8c7d-8f1c86a2f3d9,0,five_pockets,denim,tight,smooth,casual
93663160-3cb1-4fe1-af67-9b52528ccac3,cotton,five_pockets,denim,tight,smooth,casual
93cc89ac-f4f8-41ca-9420-2bd7fc4869e7,viscose,fringes,mixed,0,horizontal_stripes,casual
93e40a5b-7819-459d-83d6-396fb6e1e619,polyester,button,synthetic,straight,pied_de_poule,classic
94024d51-c692-42cd-a844-f8e988d7c178,cotton,0,popeline,straight,sheets,boho
94497ffb-c30f-4286-aa03-4f5a439463d5,polyester,button,artificial,straight,vertical_stripes,street
94939a0a-447b-4eb6-abde-8849dbfcb315,cotton,five_pockets,denim,tight,smooth,casual
94a0c2a2-0f4b-4bfb-90bd-048fe8ea7ee8,leather,stiching,suede,0,smooth,boho
94b3de41-9930-44f2-b999-632c244f8c05,polyester,pleats,satin,straight,miniprint,boho
94b876f3-9496-4f84-93c4-8218ccb7794d,lyocell,pucker,twill,straight,smooth,street
94cc06f2-6458-4959-a284-e0e23768725e,viscose,pucker,pique,loose,smooth,classic
94d6f511-0ad7-47c7-b183-56fd926cd728,cotton,plaston_pocket,twill,straight,smooth,casual
94f12e1e-27c5-431a-93f5-3c7db722de36,polyester,0,chiffon,straight,smooth,classic
950b6bb1-5b56-4084-bc2b-859a8a032142,modal,fringes,jute,0,floral,classic
95239668-309f-43ca-936a-2fe45d98444b,viscose,pucker,cotton_tshirt,loose,floral,boho
9537c7da-279c-4cb5-9d91-6e80b1ad2ce2,polyester,pucker,satin,straight,smooth,boho
954bb628-cee9-4c7d-9dd0-e8151bb0d231,cotton,0,jersey,straight,smooth,casual
955f4365-90da-4656-b082-0a147fd860fd,viscose,waist_band,satin,straight,animal_print,street
95608907-ed04-41f4-a441-060156f8a0d7,viscose,0,jersey,straight,geometric,street
95636c78-5e2e-4b67-ae6a-917fbcf3fc44,polyester,plaston_pocket,synthetic,straight,miniprint,boho
956572ed-7e72-4132-93a1-1f7621f54b67,polyester,lateral_pocket,cotton_batting,straight,smooth,street
956cc98a-2f6f-46a6-87d4-908f447da4c6,viscose,lateral_pocket,cotton_batting,tight,miniprint,classic
9575c0ba-0344-4a7b-a8f4-ce23fce68617,cotton,pucker,batiste,straight,animal_print,boho
95932350-efd9-4e1e-ae25-454e8afae6f9,acrylic,0,jersey,loose,smooth,classic
95d0fb0b-25cb-4e5e-a392-cbd589cb4d78,rayon,pucker,popeline,loose,smooth,classic
95ec4e0c-c477-4009-a3e2-ec334f9ec97b,modal,0,cotton_tshirt,straight,smooth,casual
96050ee3-885d-44b9-8fe0-7d2dd8c8c465,cotton,five_pockets,denim,straight,smooth,boho
96148f33-09c4-42dd-b5da-833972d3b476,polyester,waist_band,gabardine,straight,smooth,classic
9649cae8-33b1-4b0b-b23c-a1ba8d93deb0,polyester,lateral_pocket,cheesecloth,loose,smooth,minimal
965805d4-5a1a-4779-a42a-b10866deef3d,modal,0,cotton_tshirt,straight,animal_print,boho
966c098c-6c78-4ab6-bdce-01b6c323ca91,cotton,belt_loop,twill,tight,smooth,classic
9675fef9-377f-4cf1-9e8e-1891d459dc0a,polyester,0,cotton_batting,tight,smooth,classic
96aa0f3b-8827-4939-8ae1-7b17cf0099ba,viscose,0,crepe,straight,floral,boho
96c0d1a1-53e7-4ab8-8637-2e9fed671729,polyester,trimming,cotton_tshirt,straight,smooth,boho
96c2c11b-0144-409f-8986-c300cb3aaf21,cotton,five_pockets,denim,tight,smooth,casual
96c5b290-b884-4014-a8b4-82e664f17003,polyester,lateral_pocket,suede_leather,loose,smooth,boho
96e0ef7b-e8cb-4513-a43b-bd88f948a5d0,acrylic,0,synthetic,0,prince_of_wales,classic
96f96f81-6897-4f83-a54a-bc7474811128,leather,interior_pocket,leather,0,smooth,casual
970cd885-7578-4a08-b3eb-c1c86884c53a,cotton,writing,cotton_tshirt,straight,smooth,casual
9724f8f9-1773-448b-b8ef-8a516d40834c,acrylic,0,knit,0,horizontal_stripes,boho
9761e8b2-c55b-4409-adc8-20b253693ef7,polyester,lateral_pocket,synthetic,straight,smooth,boho
97663b7c-6339-44e3-86e8-3dad0ab37c78,viscose,lateral_opening,cotton_tshirt,tight,miniprint,boho
97778f6d-06bd-417a-b2d6-736a2cdb860a,rayon,five_pockets,twill,tight,smooth,classic
97975f24-14f1-489e-b361-4b4939993e24,polyester,twist,synthetic,loose,smooth,boho
97ba6c46-5631-42aa-a98e-6a2310201233,viscose,zippered_pocket,popeline,straight,polka_dot,classic
97eef517-01ae-4d2e-b9b9-291dc8876f4f,polyester,knot,synthetic,straight,floral,boho
980ad786-6d81-403b-b3b9-9cf5c8461281,polyester,zippered_pocket,tech_fabric,tight,smooth,classic
980fdf10-9325-4c1b-9340-428a934418b6,cotton,five_pockets,denim,tight,smooth,casual
981cd1ac-500d-4777-986d-1b3b97ffa64d,viscose,lateral_pocket,crepe,straight,floral,boho
982512f0-9641-4f95-848c-b676cd8fe06b,cotton,belt_loop,gabardine,straight,smooth,classic
9838fda9-2ba6-4575-97d2-e143e360cd18,polyester,pucker,chiffon,loose,floral,boho
9858f10d-ec3c-4107-ba07-ca052d6684ef,rayon,0,batiste,loose,floral,boho
985d7aa0-9c0a-4c7b-8ce1-9c51397a4a70,cotton,lateral_pocket,twill,straight,smooth,casual
98777d4d-a91e-4b20-87de-d5ae310f7440,cotton,pocket,denim,tight,smooth,street
989601f9-401b-4391-9b20-3a9c64bd47dc,viscose,belt_loop,twill,loose,smooth,classic
989cd504-5f44-40d3-ba23-5d45b48e6efa,viscose,ruffles,twill,loose,miniprint,classic
98c51c8b-c467-4025-9517-806334bc8680,cotton,five_pockets,denim,tight,smooth,street
98c5db4a-7e25-467d-8c92-e4dbfdd946b0,viscose,0,popeline,straight,floral,classic
98d3a64c-7503-4cff-9a1a-562d4fd98cb6,viscose,lateral_pocket,popeline,straight,floral,boho
98d97429-7a43-4039-bf65-06d5b35d6c57,cotton,embroidery,cotton_tshirt,straight,horizontal_stripes,boho
98e70e6c-7d64-447c-bf28-47b3ee54d08c,cotton,belt_loop,twill,tight,smooth,night
990730f9-29c7-43a9-adbe-3dfab88ee0d8,viscose,0,batiste,loose,smooth,classic
99190a6e-68d8-4e5a-b754-ecf0662c380d,cotton,knot,cotton_tshirt,straight,horizontal_stripes,casual
991f081b-5d2b-4d3b-aee4-b986881e7c05,polyester,lace,lame,straight,smooth,boho
9920033a-44c2-4429-8770-4e1cb848af17,polyester,lateral_pocket,cotton_tshirt,straight,horizontal_stripes,street
993165a3-309e-4859-8e9a-c22b3902d686,viscose,lurex_thread,thread,0,smooth,boho
993ede32-8b44-4226-9035-1dc0f2ef6571,cotton,0,thread,0,horizontal_stripes,classic
996276cc-85d5-4906-ada9-38c58a5c0980,leather,zippered_pocket,nobuck,0,smooth,boho
997c270b-f6c1-4c49-9548-5ca8eb058122,cotton,0,cheesecloth,loose,smooth,boho
998675aa-7fbf-41a6-934c-1dbe157b122c,polyester,lateral_opening,artificial,straight,checked,classic
9995b214-ada5-42d2-9f42-4dff7d0c8741,cotton,five_pockets,denim,tight,smooth,casual
99af39f4-54b4-4d01-a7ea-f9aae23b7e2b,cotton,0,cotton_batting,tight,miniprint,classic
99b260f6-17b5-4eea-9837-53a85b29ccd7,cotton,fringes,popeline,0,ethnic,boho
99b63dc0-679e-4ccc-99f3-4cd649558829,polyester,placket_pocket,tech_fabric,straight,smooth,classic
99b9fc63-20c7-462c-a145-aeb70741181d,polyester,lateral_pocket,crepe,straight,miniprint,boho
99bb1c6f-c0fb-4aa1-95ca-6f9ceb1a48b0,cotton,plaston_pocket,denim,straight,smooth,boho
99c96bac-4cff-425b-9073-3df94ee1d079,polyester,buttonhole_pocket,canvas,straight,sheets,boho
99cb9827-2b67-4f2c-8b16-108ad07ee0dd,polyester,0,jersey,straight,smooth,boho
99ce23a8-e4dc-4f2b-acff-0d589422bca3,viscose,0,cheesecloth,loose,floral,boho
99e54c8e-b114-4aff-a792-8fbdbb75fa13,polyester,0,synthetic,straight,smooth,classic
9a45fcd6-2161-4d8c-a9b9-b05f0dbf339c,polyester,0,crepe,straight,miniprint,boho
9a822d23-1228-4c21-92aa-d35fea6419dc,polyester,trimming,crepe,loose,smooth,boho
9a91cc0d-2c8e-4044-9762-7a9edf6eed4f,polyester,0,satin,loose,horizontal_stripes,classic
9aaf7734-83f6-41fd-b290-2e345b213d0c,viscose,0,jersey,tight,horizontal_stripes,street
9ab45b56-f88f-46f8-8322-c8ce0259b150,acrylic,button,knit,tight,smooth,minimal
9abc1514-9931-448d-809e-bebbee156a39,cotton,plaston_pocket,jersey,straight,smooth,boho
9ac7aef0-9a5e-4df9-b755-f707040d2f2a,viscose,trimming,crepe,straight,animal_print,street
9acf7560-7a75-4f92-9adc-0429a56f2eb3,cotton,plaston_pocket,twill,straight,smooth,boho
9af96b8b-48cd-495f-8895-2961f47b4a49,polyester,fake_pocket,crepe,straight,sheets,boho
9b09a435-63ee-4d8c-b650-0709f760bfc9,polyester,zippered_pocket,tech_fabric,straight,smooth,casual
9b112cac-0e28-4e28-86d0-c0c4995ebc89,viscose,pucker,popeline,loose,floral,boho
9b2c8d49-f0ea-49cf-8d28-0cbb6ce8fa56,modal,pucker,batiste,loose,printed,boho
9b3305cf-4b6d-40a7-a803-67b624477e42,polyester,0,faux_leather,tight,smooth,night
9b452903-fb3d-4be1-a6b2-6d2e302ca955,cotton,placket_pocket,gabardine,straight,smooth,minimal
9b5107a9-5458-43a0-81c4-8ebeccb05338,viscose,0,jersey,tight,smooth,minimal
9b63f5b9-fa78-49a2-84d7-032c207198b3,viscose,lateral_pocket,cheesecloth,loose,smooth,boho
9b958d08-ee68-4e35-8da2-00f339871cca,viscose,stiching,ponteroma,tight,smooth,classic
9ba7ad5b-8fd4-4cc3-b557-c71533efae68,viscose,sequins,cotton_tshirt,straight,horizontal_stripes,boho
9bc114e8-9547-4385-8c02-abab9a840195,viscose,lateral_opening,crepe,oversize,tie_dye,boho
9bc83d14-5e09-43e9-b1ed-1ef580ad2686,cotton,writing,cotton_tshirt,straight,smooth,casual
9bcb74dc-74eb-4b34-a80d-ea04335842ab,cotton,embroidery,popeline,straight,smooth,boho
9be19349-0cca-4768-b93c-86177816c629,polyester,pocket_flap,mixed,oversize,smooth,street
9c10d32f-4bba-4e18-989c-01172245a814,polyester,pocket,chiffon,straight,smooth,classic
9c6a996f-29ef-42dd-be24-055d9d0300fb,viscose,0,jersey,straight,bodoque,classic
9c703054-1c55-4767-85de-fcad9a640def,cotton,belt_loop,denim,tight,smooth,street
9c7547aa-90f5-4cf9-8160-fdcb421e5132,viscose,lateral_opening,crepe,loose,smooth,boho
9c798fbf-f950-44a1-878f-2f5500bb75a7,rayon,ruffles,cotton_tshirt,tight,smooth,street
9c7f69a7-3ac7-4483-a9de-e8ebdc45929c,cotton,belt_loop,twill,tight,smooth,classic
9cc05acd-efbf-4f30-87ef-9e5748778f4d,leather,chain,leather,0,smooth,boho
9cc7733e-69e2-4ddd-a587-b7af58c794d7,cotton,five_pockets,denim,straight,bodoque,casual
9cd19df0-3f3f-437e-b84b-626c2e60c09a,cotton,writing,cotton_tshirt,straight,smooth,street
9ce52dc6-0e2e-4b25-8688-bd94895d7617,rayon,0,cotton_tshirt,straight,smooth,boho
9cee8ff9-f915-4aa7-9ed8-2d7ef83850a2,cotton,belt_loop,popeline,loose,vertical_stripes,boho
9d206aeb-3f3a-4fb5-823d-fb5e2b2ee5c8,polyester,lateral_pocket,satin,straight,animal_print,street
9d21c8f0-1551-459e-926b-0fc10ed41ae0,viscose,ruffles,cheesecloth,loose,floral,boho
9d308167-af74-441a-868b-e9117efcbfb9,polyurethane,0,faux_leather,tight,smooth,street
9d354c30-a54d-448c-9ba0-55f7bdecb3b6,cotton,button,denim,tight,smooth,street
9d650ff1-7788-439c-93e9-25d7569c3f86,polyester,0,chiffon,straight,floral,classic
9d71fb09-0ede-4469-b20a-5938917ecbd2,polyester,lateral_pocket,mixed,straight,smooth,classic
9d9eccb3-26a7-4dd6-a7d6-5b2a53dc91cf,viscose,0,jersey,loose,smooth,casual
9dc2d785-5c58-4992-b9a4-47284ec0b44b,linen,plaston_pocket,thread,loose,smooth,street
9ddc209c-c97a-496b-b8e1-8d8f675f5c2c,viscose,0,popeline,straight,smooth,classic
9e19f1ab-de0b-4b5c-932a-813bec02185f,cotton,placket_pocket,denim,straight,smooth,boho
9e3f069f-465a-407b-ba61-4be7a877669e,polyester,0,georgette,straight,animal_print,boho
9e8f99bb-24fc-4f1d-96b1-ebbc2bba176c,cotton,embroidery,popeline,loose,vertical_stripes,boho
9eb1f4a6-eb2c-45da-8134-b9ede01e32d0,polyester,0,georgette,straight,floral,boho
9eb7c8a6-0f1d-4c3e-8a9f-f19d8abbe0d2,polyester,knot,synthetic,tight,floral,boho
9ec84b19-9b22-4405-a634-2664ee8d3599,viscose,0,popeline,straight,smooth,classic
9ed8bef0-de29-45ed-8e6b-19ffe77c3776,polyester,lace,crepe,tight,smooth,classic
9ee640d6-677c-426f-a0b5-42ea181fafdd,lyocell,lateral_pocket,twill,loose,smooth,boho
9ef1b87c-bd9d-48d7-9232-8a9c7c36cd3b,viscose,insertion,popeline,straight,smooth,boho
9f02cd45-2556-41fa-bb8e-52dc2e4ceee8,cotton,belt_loop,denim,tight,smooth,casual
9f15060b-40f4-40c8-ae08-32a53a5f8bed,cotton,five_pockets,twill,straight,smooth,street
9f3acaac-17b3-43a4-ae09-1677293d8ace,cotton,button,thread,straight,smooth,casual
9f4b1aba-a7c1-4439-85ca-f69ad9c15cf9,polyester,pucker,crepe,straight,animal_print,street
9f5aad70-8526-4a3a-8a0b-916d47afb225,polyurethane,zippered_pocket,faux_leather,straight,smooth,street
9fb7646a-16ee-4d79-9396-456616369eda,modal,trimming,batiste,tight,animal_print,boho
9fcb0601-3ea4-4659-b423-27330813b2c4,polyamide,0,jersey,tight,horizontal_stripes,street
9fd58b6f-d9ac-489f-869f-9e118951d463,viscose,plaston_pocket,cheesecloth,straight,floral,boho
9fdb4f94-ae53-4eb1-896b-78e4517a2cb8,viscose,waist_band,twill,straight,smooth,classic
9ff96255-0bbf-44a6-94c0-13b93f6001b7,cotton,five_pockets,denim,tight,smooth,casual
9ffedfda-7f4a-4273-8819-dce2d291862d,cotton,fringes,natural,0,geometric,boho
a00b1960-9eba-4593-a3cb-cd8727765cba,viscose,cordoned_off,jersey,straight,smooth,street
a023c99b-0fa4-489d-873b-f15d87ecd385,polyester,lateral_pocket,crepe,straight,floral,boho
